pattern_angle,step_strip,density_strip,ratio_filler_matrix,density,elasticity_module,number_hardeners,content_epoxy_groups,flash_temperature,surface_density,elasticity_module_stretching,strapery_strength,resin_consumption
90.000,11.313,66.087,1.779,1879.529,765.557,122.049,21.054,187.978,493.209,68.623,2686.512,251.901
90.000,4.831,57.205,3.875,1968.258,1120.961,140.515,21.039,236.547,980.921,72.843,2624.110,179.674
90.000,6.224,47.385,3.299,2012.822,1040.571,108.924,25.965,301.910,1003.555,71.956,1872.739,359.052
90.000,7.468,64.855,1.621,1901.357,842.301,151.260,22.878,314.622,519.669,74.616,2199.094,300.534
90.000,7.223,74.685,3.927,1959.651,1133.894,108.527,21.170,242.069,594.851,69.811,2110.887,278.622
90.000,7.454,54.932,1.615,1928.278,678.918,130.451,23.223,282.382,927.767,72.950,1564.394,320.795
90.000,5.936,62.326,3.561,1935.833,1462.306,104.531,23.258,319.568,640.730,75.404,2208.516,171.223
90.000,8.613,62.127,1.539,2015.074,701.908,113.481,23.013,256.494,154.822,74.609,3139.949,264.222
90.000,3.930,51.784,2.885,1978.409,1200.962,160.178,22.220,320.850,407.547,71.544,2587.232,165.019
90.000,6.928,55.051,2.584,1970.689,742.248,141.247,21.307,279.619,488.015,66.579,2872.929,102.757
90.000,4.359,54.810,2.344,1958.918,704.482,125.074,23.085,219.209,225.408,75.676,2072.366,200.954
90.000,8.121,63.980,2.909,2051.030,620.951,57.106,22.255,254.923,1238.476,75.910,2246.158,216.445
90.000,10.858,73.892,3.054,2069.673,725.972,57.285,25.275,233.111,91.390,74.907,1670.627,154.372
90.000,7.254,54.715,2.664,2025.832,564.908,73.627,16.849,267.456,835.010,73.219,3168.336,199.341
90.000,5.156,63.994,3.856,1943.582,368.262,135.136,20.166,329.662,588.809,71.866,2536.109,285.049
90.000,9.559,70.852,3.085,1998.218,737.593,98.333,22.231,311.024,709.435,74.672,1723.652,290.954
90.000,5.005,70.665,3.887,2024.927,1087.544,141.799,21.825,330.644,618.007,73.607,1934.629,223.379
90.000,8.788,49.845,1.363,1891.620,1263.071,103.997,22.177,280.125,299.873,75.496,2008.833,293.631
90.000,9.444,56.046,2.197,1955.907,578.255,104.910,22.498,254.975,372.316,73.359,2398.696,280.499
90.000,9.315,57.961,3.228,2019.044,573.815,88.459,20.583,276.711,593.135,78.556,2227.447,272.672
90.000,3.703,54.093,2.317,1887.968,811.337,99.956,22.999,287.007,749.902,72.749,2634.514,262.027
90.000,6.005,75.341,2.164,1913.022,606.244,129.246,19.292,348.598,493.708,72.639,1901.323,204.325
90.000,7.933,46.944,3.355,1995.549,984.742,110.738,24.696,193.431,772.566,73.964,1348.288,280.881
90.000,9.752,59.888,3.522,1993.219,445.476,129.442,20.726,301.972,399.816,68.708,2379.635,209.655
90.000,6.048,50.654,2.593,2067.228,660.854,131.511,19.779,212.187,488.717,71.040,2526.817,170.392
90.000,7.809,63.138,5.296,2116.648,833.967,102.945,19.621,233.750,38.610,70.221,3533.008,254.613
90.000,7.765,60.986,3.488,2023.287,1276.816,106.902,23.955,232.523,237.954,76.149,1859.029,201.588
90.000,6.983,61.338,2.049,2037.691,1051.667,139.275,24.338,297.310,46.527,71.470,2509.613,188.181
90.000,6.002,42.318,2.928,2010.975,322.072,79.480,21.278,244.022,432.311,74.862,3021.142,202.334
90.000,7.678,58.692,2.251,2012.771,535.144,100.852,21.334,267.168,1142.303,74.096,2083.630,128.208
90.000,6.085,58.973,3.581,1979.232,1098.716,69.821,18.551,314.731,77.462,76.543,2395.417,192.618
90.000,8.237,46.576,2.572,2066.355,447.395,170.333,26.546,246.028,839.781,66.916,1642.475,190.242
90.000,6.756,42.868,2.166,2110.837,283.347,51.225,24.539,288.473,501.389,78.698,1458.433,147.097
90.000,3.442,62.124,3.049,2135.885,704.362,67.876,22.282,245.157,528.171,71.449,3193.923,285.418
90.000,5.913,68.577,2.226,2025.872,603.150,148.761,18.711,204.730,454.856,72.708,1982.878,185.939
90.000,8.382,53.328,4.251,2102.673,496.874,93.909,24.802,267.443,434.040,73.562,2415.466,190.810
90.000,1.701,72.210,4.199,1973.753,186.275,145.867,20.219,223.851,464.720,71.709,2474.732,187.933
90.000,5.379,63.489,3.651,1899.053,1172.960,136.683,21.611,297.423,264.539,69.955,2716.483,272.257
90.000,10.265,73.738,3.579,1862.680,341.672,75.069,25.957,312.790,403.768,73.007,1399.119,160.519
90.000,8.140,56.326,2.187,1987.787,569.931,76.427,23.348,346.138,641.922,76.066,3135.263,234.933
90.000,4.076,57.500,3.550,1985.897,766.062,143.640,19.637,243.239,522.058,74.429,2413.492,189.050
90.000,5.802,69.436,2.751,2062.144,405.974,104.992,21.669,268.465,431.498,74.082,2685.676,154.909
90.000,10.155,63.195,4.302,2050.007,1137.892,136.038,22.500,275.197,1230.465,76.571,2584.360,187.878
90.000,11.650,62.110,1.539,1965.443,331.071,99.880,17.455,299.605,351.106,76.536,2072.871,234.335
90.000,6.027,76.381,3.311,2076.666,1089.485,57.006,18.847,298.231,198.270,77.243,2931.632,275.916
90.000,5.860,61.891,1.648,2110.986,548.712,101.936,19.463,242.918,688.874,71.416,2952.840,172.014
90.000,6.374,56.332,2.547,1923.763,597.142,130.656,21.846,328.386,611.327,78.149,3495.240,251.451
90.000,5.549,52.714,2.706,1959.121,231.877,99.282,23.881,313.077,459.957,72.391,3090.529,180.410
90.000,7.208,68.741,2.830,1959.305,1121.559,72.349,18.383,284.449,619.211,71.691,2213.352,209.173
90.000,8.063,69.034,1.484,2050.300,508.908,98.156,24.412,275.905,134.095,72.637,2004.613,196.165
90.000,4.398,57.207,2.268,1933.193,724.692,97.204,19.966,352.390,606.101,75.499,2470.979,194.177
90.000,10.375,45.837,2.160,2144.524,836.632,107.693,22.564,283.036,540.078,72.416,1784.281,220.850
90.000,8.776,58.451,3.277,1911.245,213.466,78.848,21.779,226.990,113.590,72.695,2734.030,223.770
90.000,7.620,47.066,2.548,1980.855,728.348,112.170,23.022,307.819,1133.448,73.690,2859.465,162.773
90.000,6.122,59.815,4.653,2076.982,1227.551,83.235,22.068,333.636,208.615,70.612,2610.450,206.380
90.000,10.421,62.674,2.132,2000.361,1440.540,125.469,23.120,249.835,662.170,68.343,2072.587,275.663
90.000,2.470,63.943,3.260,1869.808,498.519,75.449,17.438,328.502,584.747,67.804,2421.370,250.036
90.000,6.829,58.165,3.707,1819.454,645.729,181.033,23.035,257.559,297.241,68.368,2192.559,214.912
90.000,4.789,51.734,1.716,1960.575,331.696,93.868,25.083,240.243,692.271,74.610,1872.700,245.025
90.000,7.318,48.090,3.709,2072.960,563.965,86.803,25.263,285.408,26.545,71.337,3041.020,133.022
90.000,10.371,62.736,3.962,1986.526,605.033,109.180,23.304,304.347,367.982,77.336,2538.106,199.001
90.000,5.301,55.064,3.901,2025.608,883.908,170.892,25.282,195.535,638.026,78.501,2187.823,247.623
90.000,6.892,55.521,2.755,1997.805,1083.793,111.728,25.421,302.560,567.407,75.632,2464.375,277.358
90.000,7.258,52.516,1.584,2005.351,1057.769,147.195,22.127,273.122,98.620,73.550,3015.926,128.358
90.000,10.205,72.907,3.166,2021.394,231.771,107.335,22.231,258.574,293.848,79.179,1694.488,163.718
90.000,3.984,46.427,2.623,1961.550,1490.320,122.234,24.477,332.384,534.070,71.532,2616.114,111.266
90.000,4.264,51.219,1.829,1920.565,379.333,103.510,17.999,257.286,37.629,80.420,2001.811,155.951
90.000,4.898,59.729,3.675,2016.367,1059.624,125.624,18.847,255.733,748.944,72.515,2517.449,212.267
90.000,8.231,46.367,2.993,1873.099,1315.305,114.275,23.713,246.822,1177.613,71.175,1782.925,160.294
90.000,7.073,52.400,3.280,1917.771,439.232,136.496,20.435,271.304,569.585,72.448,1639.636,220.688
90.000,6.294,58.830,2.066,1873.797,399.257,79.474,18.646,295.887,197.252,78.936,2560.108,311.257
90.000,11.420,52.604,4.238,1936.877,1372.831,115.391,24.351,293.845,341.071,77.762,2854.914,239.209
90.000,8.949,61.544,1.372,1966.472,777.776,117.786,21.344,291.857,1072.490,70.439,2566.464,198.095
90.000,4.945,51.945,3.603,1998.709,760.881,125.496,25.907,263.805,378.021,73.595,3249.856,171.711
90.000,8.244,49.245,2.771,1887.288,1192.345,122.378,24.521,306.206,668.451,72.976,1493.801,180.644
90.000,5.876,40.181,2.613,1840.441,1230.186,149.762,22.981,220.551,1166.629,70.664,2293.754,268.016
90.000,9.579,71.235,2.981,2014.900,125.489,105.002,24.690,361.699,237.229,71.970,2180.699,280.995
90.000,7.941,61.511,2.507,1844.134,584.069,80.433,23.973,281.881,380.095,71.430,1614.872,248.532
90.000,3.851,53.583,3.073,1920.882,783.077,130.164,24.235,319.182,239.535,73.152,2697.699,181.319
90.000,8.791,70.645,4.456,1923.507,809.888,96.766,26.521,286.701,690.361,69.046,2793.433,180.068
90.000,6.128,54.435,1.709,1874.006,331.637,142.316,24.145,189.867,707.036,71.960,2557.656,243.873
90.000,7.695,56.365,2.759,1880.682,1323.934,72.182,26.274,319.716,120.319,71.781,2699.851,267.103
90.000,2.713,56.280,3.138,2021.200,885.312,90.410,24.315,325.176,544.203,73.170,2691.812,258.998
90.000,4.411,54.046,2.702,2013.656,758.732,142.654,20.690,343.066,482.464,72.352,3090.525,180.548
90.000,7.922,63.964,2.007,1985.036,1194.710,151.217,20.497,354.013,201.131,76.058,2573.980,151.145
90.000,8.984,62.285,2.628,1939.027,1412.953,130.982,22.661,254.306,74.894,71.002,3204.325,203.220
90.000,13.375,71.332,2.147,1945.935,113.939,63.527,21.616,296.374,807.274,75.991,2975.643,243.056
90.000,7.946,61.798,4.088,2095.123,410.586,126.311,22.394,292.875,508.512,75.706,2063.294,187.082
90.000,12.954,55.967,3.021,1949.470,449.624,100.354,19.130,336.900,775.698,72.454,2176.180,116.916
90.000,4.908,62.736,3.828,1871.692,967.025,107.004,20.360,347.176,459.732,68.655,2276.103,170.411
90.000,10.946,66.723,2.791,1912.908,517.210,94.028,17.354,274.542,686.615,72.291,1739.138,168.068
90.000,7.628,64.056,3.824,1999.220,1399.795,142.951,20.926,286.093,380.298,71.881,2174.166,280.866
90.000,4.604,66.377,3.995,2002.149,460.018,134.660,25.945,311.242,720.227,72.615,2134.807,221.478
90.000,6.428,50.713,3.567,1993.796,507.320,139.263,23.643,261.894,583.324,74.079,2898.128,212.109
90.000,3.068,56.424,1.878,1981.224,865.053,101.566,18.424,277.146,900.558,75.663,2062.304,210.334
90.000,7.191,47.985,3.709,1918.228,613.467,155.542,21.182,329.950,516.100,71.415,2169.970,194.222
90.000,6.165,50.824,2.824,1960.403,412.699,108.847,24.750,381.689,497.003,74.911,2724.655,244.639
90.000,4.394,48.127,2.365,2112.063,620.610,150.962,20.170,302.074,621.520,70.778,3018.541,291.279
90.000,4.864,66.902,2.773,2071.906,1459.599,107.821,22.819,203.330,602.270,77.453,2915.927,204.522
90.000,8.986,53.928,2.453,1910.205,739.664,96.355,19.728,306.017,444.343,74.976,2201.924,161.214
90.000,4.947,58.284,3.242,1912.688,651.630,135.579,20.221,330.133,311.399,72.263,2511.756,198.985
90.000,9.514,50.209,1.264,1810.358,492.964,82.914,21.474,293.537,706.957,73.254,1980.271,310.609
90.000,4.304,47.316,3.682,2160.751,478.900,129.735,18.853,289.375,464.162,72.331,2441.360,306.124
90.000,9.058,68.253,1.790,2090.152,354.927,136.056,20.834,298.220,347.272,73.613,1661.500,296.371
90.000,8.160,58.039,2.245,1917.700,602.093,93.347,24.966,218.303,325.200,71.693,2453.290,284.389
90.000,5.837,73.390,3.859,2053.293,985.791,59.207,22.404,299.671,432.573,74.838,2057.493,143.693
90.000,5.367,58.355,2.558,1850.818,593.265,108.438,22.757,267.949,482.462,70.973,2426.677,254.553
90.000,6.273,47.322,3.669,1982.696,354.752,94.995,22.934,319.603,301.836,73.698,2102.621,223.398
90.000,10.989,43.849,1.613,2021.014,694.431,151.884,28.620,304.360,791.442,77.825,1643.893,198.418
90.000,4.091,60.578,3.563,2073.584,995.549,70.720,23.918,265.411,772.393,75.017,2837.074,203.580
90.000,4.513,62.475,3.750,1967.933,901.960,160.440,17.281,317.672,354.665,79.291,2557.883,208.918
90.000,7.447,69.653,4.706,1979.269,657.713,152.062,25.051,382.760,465.201,69.868,2856.821,289.835
90.000,5.985,64.181,3.888,2150.338,856.628,154.920,23.276,236.285,401.759,70.425,2181.809,227.621
90.000,5.205,50.573,2.420,1983.725,102.702,113.881,19.850,215.737,422.628,74.217,1706.640,112.894
90.000,7.069,64.553,1.085,1845.739,676.622,95.375,19.320,313.185,628.369,78.896,3409.526,175.768
90.000,4.447,56.261,4.594,1935.851,626.972,125.844,20.919,274.226,505.856,74.026,3130.334,326.704
90.000,11.655,55.017,1.934,1849.078,957.396,90.569,22.905,262.835,238.498,77.182,2435.075,259.917
90.000,8.508,66.487,3.477,1948.516,692.933,116.396,26.967,290.174,249.984,72.194,2066.567,127.182
90.000,5.931,51.434,4.545,1820.140,1099.171,109.704,26.172,290.217,488.873,75.135,2431.941,189.299
90.000,10.597,72.371,3.085,2023.659,609.498,115.174,16.994,257.680,75.567,69.047,2039.022,246.267
90.000,8.262,47.814,1.042,1866.606,693.578,153.507,18.309,351.970,426.504,70.108,2461.455,147.832
90.000,6.931,47.989,2.986,1977.113,764.163,118.701,19.545,288.920,521.683,74.928,1955.438,291.125
90.000,6.260,50.735,2.163,2025.648,741.840,137.984,21.119,246.473,220.866,71.773,2067.186,265.097
90.000,4.202,62.512,3.043,1915.616,474.090,78.362,25.577,278.458,218.949,74.650,2940.576,226.994
90.000,3.393,60.138,3.906,1911.820,665.932,122.896,23.170,280.852,284.905,75.250,2121.639,220.751
90.000,7.575,63.482,1.735,1986.156,859.745,86.965,20.850,244.898,315.235,75.374,1677.739,246.177
90.000,7.616,64.619,1.827,1985.996,588.908,55.358,22.056,268.105,1291.340,71.886,2675.143,149.376
90.000,10.853,54.194,2.643,1988.099,1097.245,86.511,23.337,275.650,274.154,73.898,2339.870,243.579
90.000,7.519,72.813,2.520,1965.752,402.129,131.040,24.233,260.796,354.133,76.523,2551.939,205.460
90.000,8.101,65.497,2.756,2009.096,776.004,106.989,24.913,345.215,248.251,78.135,2096.057,284.073
90.000,9.128,54.496,4.412,2089.505,881.682,104.686,23.452,323.325,268.218,72.197,1904.387,269.041
90.000,4.395,47.043,2.559,1997.134,686.597,44.302,21.557,283.103,904.239,74.206,2921.980,175.016
90.000,4.063,61.765,2.550,1895.528,286.014,88.016,21.214,338.596,489.840,72.251,2724.801,121.829
90.000,4.685,58.608,4.482,1864.344,697.140,78.943,20.728,199.043,219.543,69.187,2553.669,274.166
90.000,6.633,55.352,3.655,1895.641,770.046,124.176,19.567,269.213,379.356,75.967,2732.398,182.356
90.000,9.253,57.882,2.810,2039.532,1180.838,117.906,21.848,223.725,520.031,72.968,2761.394,171.283
90.000,5.959,49.259,3.425,1970.499,954.848,144.625,24.652,264.988,694.590,73.840,2285.785,242.723
90.000,10.883,67.231,4.945,2135.602,871.466,89.015,23.613,198.173,229.892,69.049,3043.748,281.118
90.000,9.845,57.444,1.572,1937.865,536.066,125.982,23.138,294.887,569.168,71.738,2489.102,179.126
90.000,7.732,57.870,3.358,1966.067,1308.573,131.840,25.012,331.756,359.127,76.722,1930.881,150.376
90.000,7.785,59.837,3.456,1898.040,693.229,125.079,27.421,249.998,930.619,72.422,2254.240,193.520
90.000,3.269,67.039,2.155,2015.179,623.067,122.395,24.683,271.399,204.010,71.534,2751.228,198.743
90.000,6.709,52.367,2.476,2028.898,862.687,81.423,21.057,283.669,172.548,72.860,2906.529,172.608
90.000,10.199,63.742,2.010,1856.029,711.462,120.829,25.587,295.217,93.444,75.693,3052.727,309.804
90.000,9.282,45.465,3.360,1982.296,624.081,130.846,25.074,271.587,532.348,73.337,2730.757,269.354
90.000,5.867,56.209,3.752,1835.879,1335.948,138.111,23.409,281.845,46.140,70.854,2602.456,115.925
90.000,11.946,61.486,3.656,2057.632,324.705,93.800,21.711,306.242,23.171,73.934,2341.123,233.720
90.000,9.184,65.790,1.836,2065.034,699.596,112.109,24.287,343.822,1021.437,75.510,2830.669,283.180
90.000,7.769,67.045,1.923,2010.938,837.614,110.451,22.109,255.672,585.311,72.760,2659.566,143.805
90.000,10.595,64.509,2.319,1856.197,465.689,119.595,21.245,268.252,141.948,74.222,2257.615,183.836
90.000,12.403,64.579,2.853,2030.389,676.635,82.327,25.889,256.690,253.915,66.598,2337.953,233.618
90.000,6.087,80.032,4.343,1943.556,1005.676,80.462,22.114,211.406,649.453,71.336,3524.436,201.913
90.000,3.338,50.548,3.908,1884.654,653.633,121.669,24.432,259.224,207.349,70.005,2728.183,189.648
90.000,6.125,61.461,1.121,1828.412,231.287,86.849,25.283,346.953,444.038,79.894,2371.423,215.919
90.000,7.065,51.144,3.676,2025.275,1125.399,114.708,20.554,239.586,432.659,76.000,2429.386,347.313
90.000,9.940,68.968,2.011,2051.743,1062.739,110.311,20.802,206.617,416.328,74.180,2518.313,241.141
90.000,8.032,55.632,2.951,2010.212,214.860,90.579,23.043,240.487,1009.026,77.090,2192.683,147.788
90.000,6.801,62.270,4.603,1898.891,833.368,103.013,22.394,296.604,535.406,77.856,2605.463,305.377
90.000,5.226,51.915,1.322,1915.202,994.009,108.138,22.391,219.134,494.872,66.482,2431.770,93.822
90.000,6.916,41.554,2.341,1969.874,240.584,75.811,23.130,292.136,704.339,74.862,2646.858,243.562
90.000,8.885,56.016,3.496,2031.800,1428.659,105.107,20.219,292.472,590.761,79.829,2446.725,274.013
90.000,8.682,56.792,2.547,1854.074,869.297,141.464,19.371,316.051,564.801,73.773,2262.696,257.468
90.000,4.386,59.485,1.397,2005.502,755.383,88.536,23.865,245.543,264.282,80.691,2404.069,184.662
90.000,4.499,67.705,3.965,1823.414,919.729,66.852,21.072,225.010,776.758,69.477,2986.642,299.964
90.000,4.497,57.537,2.499,2004.102,631.019,57.816,22.739,243.964,732.452,72.602,1933.740,231.069
90.000,8.225,60.409,2.897,1900.642,588.965,143.623,21.502,241.726,379.621,74.329,2643.074,282.634
90.000,4.509,52.116,3.536,1974.695,913.067,90.502,24.276,360.047,1061.689,78.066,2607.769,156.522
90.000,6.786,67.327,4.440,2043.740,608.821,146.689,18.545,291.266,465.790,77.220,2977.118,299.218
90.000,8.067,54.297,2.781,1886.694,700.114,120.822,19.893,327.354,700.358,77.254,3041.474,327.889
90.000,5.799,62.935,2.198,1943.634,767.555,101.372,24.091,283.924,560.595,77.995,2195.012,219.250
90.000,7.551,55.850,3.193,1991.951,708.004,136.920,19.604,271.752,553.978,75.151,2604.900,184.001
90.000,4.026,54.838,2.907,2076.848,903.300,86.742,24.496,270.513,287.581,72.688,2282.413,272.442
90.000,4.055,65.577,2.147,1950.359,195.886,115.750,24.109,308.018,177.271,76.534,2306.414,105.024
90.000,10.286,61.663,4.660,1987.700,629.190,139.342,19.152,304.039,829.255,71.745,2576.326,197.399
90.000,3.493,65.716,2.914,1911.260,888.511,118.977,20.150,202.752,609.039,76.145,2233.659,179.925
90.000,6.023,53.592,4.449,1909.805,517.937,64.825,25.012,244.640,604.856,72.455,3400.621,118.817
90.000,7.084,52.844,3.274,1968.409,928.021,104.943,22.980,291.946,339.141,74.847,2648.655,282.836
90.000,8.285,60.030,4.132,2006.339,1192.311,85.631,23.636,289.566,1010.766,74.737,3442.970,208.280
90.000,10.519,53.804,5.046,1922.807,888.847,129.483,18.791,311.688,1081.759,70.357,2477.343,231.493
90.000,5.264,63.378,2.989,2072.180,1311.700,117.802,19.168,266.400,714.505,71.785,2354.708,239.160
90.000,4.846,64.481,1.837,2104.467,1543.024,102.128,22.456,302.874,478.335,77.579,2269.249,215.554
90.000,7.213,50.353,3.105,1858.863,307.233,84.542,27.921,223.294,415.463,70.714,2347.685,248.319
90.000,7.140,48.347,3.044,1976.866,348.566,96.105,22.182,383.938,219.180,78.146,2814.382,240.768
90.000,3.163,49.468,2.906,1930.390,840.861,91.996,21.384,304.671,855.002,76.692,1978.777,326.087
90.000,8.114,72.785,1.857,2103.615,1211.742,156.953,19.182,254.462,110.099,73.352,1890.183,240.521
90.000,5.376,52.977,3.461,2070.531,148.259,76.858,24.209,268.288,716.274,70.365,2039.610,205.546
90.000,13.371,49.178,2.489,1920.086,529.887,126.054,25.404,321.185,335.940,75.902,2325.465,215.512
90.000,7.409,55.403,3.626,2063.129,1004.575,89.076,21.844,247.157,779.849,80.971,2331.536,137.761
90.000,3.456,62.789,3.499,2081.800,715.247,106.696,21.280,365.070,358.175,73.187,1900.575,221.089
90.000,8.223,56.832,2.636,1875.206,447.410,94.149,16.715,277.661,822.689,71.582,2262.416,291.051
90.000,10.388,68.467,1.723,1984.421,566.743,105.275,19.757,292.968,105.769,75.398,2263.702,193.691
90.000,8.553,58.722,1.972,1925.620,767.244,93.229,23.566,274.751,387.858,74.641,1695.442,204.326
90.000,4.966,61.411,3.273,1969.045,616.846,109.117,19.384,306.160,843.154,70.134,2715.834,219.351
90.000,3.980,43.107,2.548,1976.868,630.925,136.600,25.027,280.843,590.866,73.560,3033.724,233.705
90.000,8.301,43.707,3.628,1883.805,135.188,111.486,22.188,273.602,849.300,71.916,2837.765,295.232
90.000,7.890,57.603,4.504,1897.393,700.143,179.646,19.757,309.027,336.889,67.984,2105.602,290.314
90.000,8.316,64.195,3.258,1916.868,1283.593,50.208,19.533,290.566,233.717,72.289,2856.167,267.181
90.000,8.293,62.231,3.750,2053.170,692.127,137.037,22.193,321.731,510.899,72.951,2375.845,266.369
90.000,4.358,69.887,1.041,2065.780,270.341,131.521,25.012,338.320,907.567,71.168,1709.201,293.754
90.000,3.757,61.101,3.355,2009.715,920.062,162.209,19.112,343.069,201.476,78.351,2110.605,278.592
90.000,9.917,53.197,4.232,1870.970,498.194,133.703,20.865,319.372,675.284,75.005,3116.574,255.179
90.000,7.687,61.412,4.078,1967.301,746.167,59.249,18.092,268.982,507.068,66.734,1935.825,177.067
90.000,8.551,59.168,2.696,1952.859,836.661,145.081,22.069,231.850,59.768,75.031,3088.906,270.919
90.000,6.626,59.522,1.941,2117.182,466.906,138.076,26.081,332.393,282.576,69.084,2781.386,296.902
90.000,5.503,59.223,2.159,2014.646,974.189,104.043,24.142,296.633,667.781,74.786,2316.117,219.179
90.000,3.882,70.904,4.231,2019.888,474.484,113.259,21.764,272.121,792.582,73.044,2015.354,181.862
90.000,4.816,66.443,2.863,2071.785,841.919,155.909,22.355,262.459,433.467,75.517,2689.636,140.202
90.000,9.710,63.467,3.090,1837.252,836.118,156.056,21.926,373.593,734.145,69.248,2301.867,245.004
90.000,2.638,53.766,2.450,1915.062,643.781,82.178,20.736,269.026,86.646,66.882,2148.069,202.763
90.000,4.331,71.673,2.815,1886.864,1157.430,113.337,19.445,346.604,109.293,76.919,2717.989,275.681
90.000,6.555,60.322,0.547,1931.740,124.508,121.151,22.668,277.948,609.004,76.072,2486.698,262.937
90.000,7.232,66.934,1.797,1961.002,664.231,96.489,25.153,279.332,705.790,74.734,2380.259,245.542
90.000,4.699,70.931,3.565,1997.295,859.577,92.402,23.258,342.607,105.652,73.043,2071.988,193.799
90.000,8.284,62.979,2.688,1903.103,338.789,106.714,23.555,289.801,260.012,73.683,2261.917,174.859
90.000,6.726,43.533,3.304,1922.309,541.615,128.035,27.152,322.926,290.946,75.167,2076.974,187.036
90.000,7.646,55.137,3.858,1906.590,1103.369,96.796,23.394,290.200,825.382,72.013,2466.506,248.781
90.000,6.634,58.915,3.751,1973.600,900.504,111.771,20.970,240.698,318.841,74.943,2733.932,245.741
90.000,5.934,49.580,3.059,1924.198,1105.682,97.126,21.116,286.302,632.403,73.171,3000.078,197.786
90.000,4.397,42.674,3.377,1938.187,1040.275,73.516,27.634,300.817,673.996,70.288,3325.804,234.590
90.000,11.079,60.533,3.435,1894.121,731.026,93.095,21.532,314.762,562.086,77.256,2658.730,175.156
90.000,10.027,62.612,3.299,1958.696,495.966,109.641,23.368,307.133,743.680,70.542,3245.594,213.035
90.000,2.043,64.517,2.644,1927.759,797.668,150.359,26.111,271.489,354.682,70.594,2462.710,224.100
90.000,4.185,50.109,1.520,1958.394,547.411,112.912,23.186,217.896,776.788,73.494,2657.949,311.128
90.000,6.732,74.109,3.098,1954.917,703.755,125.800,25.002,269.252,538.997,67.652,1844.024,280.855
90.000,9.934,48.057,2.886,2035.851,989.899,60.496,21.458,330.927,326.662,75.425,2637.431,233.182
90.000,7.275,65.260,3.450,2001.349,765.601,122.411,20.947,272.137,938.536,72.914,2056.865,136.698
90.000,7.629,52.488,3.150,1940.876,813.505,108.267,23.656,270.779,799.826,71.702,2683.718,138.242
90.000,7.184,67.053,2.399,1986.168,1014.994,89.445,22.711,293.618,531.151,70.307,2256.858,262.072
90.000,7.010,66.165,1.424,1977.622,123.730,135.714,18.516,318.436,171.678,72.966,2220.734,131.883
90.000,7.859,64.358,3.976,2052.029,814.843,110.690,21.933,351.772,1012.293,70.866,3372.771,192.458
90.000,3.656,41.309,2.792,1966.465,744.106,121.608,22.668,260.916,585.436,74.078,3456.541,139.350
90.000,13.485,51.306,2.666,2037.186,508.106,71.667,21.108,254.396,571.377,68.938,3121.457,199.627
90.000,7.893,55.038,2.745,1993.377,543.212,98.321,23.996,296.065,822.989,74.522,2556.771,227.786
90.000,6.237,50.031,2.773,1978.115,940.692,106.599,19.455,248.225,594.553,76.567,2524.742,283.811
90.000,6.432,53.806,2.870,1964.749,376.553,146.098,20.647,277.939,735.087,79.450,2805.159,309.787
90.000,6.999,59.740,3.100,1946.741,641.846,76.370,21.669,340.234,223.979,74.728,2564.872,177.609
90.000,6.511,68.664,3.650,1976.146,712.380,157.541,22.736,307.651,432.252,73.423,2668.739,204.845
90.000,9.314,50.850,3.332,1875.543,563.914,88.296,19.202,291.909,314.314,69.689,2436.398,238.746
90.000,5.030,66.587,2.539,1908.394,877.244,152.503,21.993,295.530,508.461,68.465,1849.136,227.779
90.000,5.070,50.578,2.937,1867.090,320.920,76.955,20.321,317.579,653.205,79.143,2214.819,218.173
90.000,9.129,58.605,2.267,1999.651,448.772,110.458,21.355,299.429,660.481,73.691,3291.423,323.866
90.000,7.408,54.044,3.198,1950.305,707.946,129.407,23.983,279.012,281.484,71.339,1865.782,278.393
90.000,11.046,68.112,0.597,1930.389,789.798,64.813,20.749,264.844,589.345,78.599,2051.958,307.364
90.000,8.057,56.399,4.663,2052.921,625.359,92.922,20.184,332.388,661.410,73.598,2050.330,230.241
90.000,2.592,39.339,3.367,2055.121,713.015,135.284,19.351,293.730,854.601,73.873,2133.723,276.821
90.000,5.417,45.708,2.878,1977.127,753.240,118.754,21.461,319.250,558.712,68.006,2294.263,248.345
90.000,9.031,52.962,2.892,1973.190,1098.669,131.392,23.469,342.852,830.097,72.404,2246.422,277.596
90.000,7.764,48.866,3.688,1931.378,489.641,159.629,20.332,281.535,425.716,69.093,3064.375,292.737
90.000,4.512,70.897,2.951,2084.923,348.445,130.266,20.671,353.556,308.757,76.061,2130.391,105.988
90.000,7.936,59.695,2.233,2044.102,1138.695,131.673,23.475,273.591,1116.676,77.643,1785.873,189.352
90.000,7.610,51.690,2.361,1912.846,847.082,146.339,24.072,243.130,895.760,76.821,2560.561,232.054
90.000,5.424,55.608,1.830,1875.188,1271.295,133.989,24.634,291.701,316.667,75.800,2822.512,241.140
90.000,7.961,66.760,4.234,2008.673,1225.505,133.260,23.512,329.558,336.056,75.460,2892.639,184.890
90.000,10.067,56.038,2.426,1921.988,1225.800,116.386,28.849,318.724,682.406,78.961,2483.727,259.777
90.000,3.986,66.040,2.992,2000.596,462.740,121.978,21.116,186.509,339.352,72.905,2299.676,290.126
90.000,5.950,67.275,2.316,1961.476,949.120,92.484,24.034,278.656,431.174,77.190,2751.236,221.839
